Code,Name,Email
28056205,"ZNAS.CN. ""norte-6, torremocha de jarama""",zcn.torremocha@educa.madrid.org
28056217,"ZNAS.CN. ""norte-7, lozoyuela""",zcn.lozoyuela@educa.madrid.org
28057374,"ZNAS.CN. ""norte-8, talamanca de jarama""",zcn.talamanca@educa.madrid.org
28056229,"ZNAS.CN. ""oeste-1, valdemorillo""",zcn.valdemorillo@educa.madrid.org
28056230,"ZNAS.CN. ""oeste-2, moralzarzal""",zcn.moralzarzal@educa.madrid.org
28057404,"ZNAS.CN. ""oeste-3, guadarrama""",zcn.guadarrama@educa.madrid.org
28058871,"ZNAS.CN. ""oeste-4, robledo de chavela""",zcn.robledo@educa.madrid.org
28056321,"ZNAS.CN. ""sur-1, moraleja de enmedio""",zcn.moraleja@educa.madrid.org
28058861,"ZNAS.CN. ""sur-10, sevilla la nueva""",zcn.sevilla@educa.madrid.org
28060798,"ZNAS.CN. ""sur-11, getafe""",zcn.getafe@educa.madrid.org
28060804,"ZNAS.CN. ""sur-12, alcorcon""",zcn.alcorcon@educa.madrid.org
28068761,"ZNAS.CN. ""sur-13 navalcarnero""",zcn.navalcarnero@educa.madrid.org
28056333,"ZNAS.CN. ""sur-2, griñon""",zcn.grinon@educa.madrid.org
28056345,"ZNAS.CN. ""sur-3, navas del rey""",zcn.navasdelrey@educa.madrid.org
28056357,"ZNAS.CN. ""sur-4, san martin de valdeiglesias""",zcn.sanmartindevaldeiglesias@educa.madrid.org
28056370,"ZNAS.CN. ""sur-6, leganes""",zcn.leganes@educa.madrid.org
28057386,"ZNAS.CN. ""sur-7, parla""",zcn.parla@educa.madrid.org
28057398,"ZNAS.CN. ""sur-8, mostoles""",zcn.mostoles@educa.madrid.org
28058858,"ZNAS.CN. ""sur-9, chapineria""",zcn.chapineria@educa.madrid.org
28047034,"EEI-CN ""a chupé""",cn.aldeadelfresno@educa.madrid.org
28059449,"EEI-CN ""acuarela""",cn.acuarela.getafe@educa.madrid.org
28076101,"EEI-CN ""adivinanzas (programa de casa de niños)""",
28050677,"EEI-CN ""alalpardo""",cn.valdeolmos@educa.madrid.org
28076599,"EEI-CN ""albaicin (programa casa de niños)""",
28058226,"EEI-CN ""antusana""",cn.antusana.mostoles@educa.madrid.org
28057520,"EEI-CN ""arco iris""",cn.arcoiris.alcorcon@educa.madrid.org
28047290,"EEI-CN ""arco iris""",cn.arcoiris.valdaracete@educa.madrid.org
28047046,"EEI-CN ""arganda del rey""",cn.arganda@educa.madrid.org
28047083,"EEI-CN ""atrapasueños""",cn.atrapasuenos.cadalso@educa.madrid.org
28047150,"EEI-CN ""aventuras""",cn.aventuras.leganes@educa.madrid.org
28059437,"EEI-CN ""baobab""",cn.numerouno.santosdelahumosa@educa.madrid.org
28049845,"EEI-CN ""baobab""",cn.baobab.valdemoro@educa.madrid.org
28057738,"EEI-CN ""becerril de la sierra nº 1""",cn.numerouno.becerril@educa.madrid.org
28056771,"EEI-CN ""bravo murillo""",cn.bravomurillo.madrid@educa.madrid.org
28047058,"EEI-CN ""buitrago de lozoya""",cn.buitrago@educa.madrid.org
28048695,"EEI-CN ""burbujas""",cn.burbujas.leganes@educa.madrid.org
28047061,"EEI-CN ""bustarviejo""",cn.bustarviejo@educa.madrid.org
28043958,"EEI-CN ""campanilla""",cn.campanilla.navalcarnero@educa.madrid.org
28047782,"EEI-CN ""campo real nº 1""",cn.camporeal@educa.madrid.org
28078870,"EEI-CN ""capulin""",cn.capulin.santamariadelaalameda@educa.madrid.org
28075285,"EEI-CN ""caracol col col (programa de casa de niños)""",
28047095,"EEI-CN ""casarrubuelos nº 1""",cn.casarrubuelos@educa.madrid.org
28059450,"EEI-CN ""casarrubuelos nº 2""",cn.numerodos.casarrubuelos@educa.madrid.org
28047927,"EEI-CN ""cascabel""",cn.meco.meco@educa.madrid.org
28047794,"EEI-CN ""cenicientos""",cn.cenicientos@educa.madrid.org
28066272,"EEI-CN ""cervatillo dormilon""",cn.elcervatillo.cerveradebuitrago@educa.madrid.org
28072831,"EEI-CN ""chinchon nº 1""",cn.chinchon@educa.madrid.org
28047988,"EEI-CN ""cinta y elisa""",cn.cintayelisa.navasdelrey@educa.madrid.org
28047800,"EEI-CN ""collado mediano""",cn.colladomediano@educa.madrid.org
28047873,"EEI-CN ""colmenar viejo""",cn.colmenarviejo@educa.madrid.org
28047770,"EEI-CN ""colorin colorado""",cn.camarma@educa.madrid.org
28057741,"EEI-CN ""colorin colorete""",cn.colorincolorete.zarzalejo@educa.madrid.org
28049158,"EEI-CN ""colorines""",cn.colorines.getafe@educa.madrid.org
28047824,"EEI-CN ""daganzo""",cn.daganzo@educa.madrid.org
28049951,"EEI-CN ""daniel vazquez diaz""",cn.danielvazquezdi.madrid@educa.madrid.org
28075871,"EEI-CN ""don meliton (programa de casa de niños)""",
28078730,"EEI-CN ""don pimpon (programa casa de niños)""",
28075078,"EEI-CN ""el almendro (programa de casa de niños)""",
28057830,"EEI-CN ""el arbol""",cn.elarbol.villarejo@educa.madrid.org
28050631,"EEI-CN ""el berrueco""",cn.elberrueco@educa.madrid.org
28057519,"EEI-CN ""el bosque""",cn.elbosque.parla@educa.madrid.org
28048117,"EEI-CN ""el bosque encantado""",cn.elbosqueencantado.torres@educa.madrid.org
28079175,"EEI-CN ""el bosque (programa casa de niños)""",
28077142,"EEI-CN ""el calimero (programa casa de niños)""",
28058895,"EEI-CN ""el cancionero""",cn.elcancionero.valdemanco@educa.madrid.org
28047319,"EEI-CN ""el castillo""",cn.elcastillo.villarejo@educa.madrid.org
28050665,"EEI-CN ""el dragon""",cn.eldragon.rivas@educa.madrid.org
28058937,"EEI-CN ""el duende""",cn.elduende.getafe@educa.madrid.org
28058214,"EEI-CN ""el hada traga manzanas""",cn.elhadatragamanzanas.colladovillalba@educa.madrid.org
28076401,"EEI-CN ""el naranjo (programa casa de niños)""",
28048737,"EEI-CN ""el olmo""",cn.elolmo.villardelolmo@educa.madrid.org
28047253,"EEI-CN ""el parque""",cn.elparque.robledo@educa.madrid.org
28060671,"EEI-CN ""el principito""",eei.elprincipito.torrejondevelasco@educa.madrid.org
28077002,"EEI-CN ""el roble (programa casa de niños)""",
28075753,"EEI-CN ""el romancero (programa de casa de niños)""",
28076022,"EEI-CN ""el sacapuntas (programa de casa de niños)""",
28068384,"EEI-CN ""el sastrecillo valiente""",eei.elsastrecillovaliente.torres@educa.madrid.org
28071036,"EEI-CN ""el sauce lloron""",cn.elsaucelloron.corpa@educa.madrid.org
28076691,"EEI-CN ""el señor don gato (programa casa de niños)""",
28047265,"EEI-CN ""el trebol""",eei.eltrebol.serranillos@educa.madrid.org
28076629,"EEI-CN ""el trébol (programa casa de niños)""",
28058913,"EEI-CN ""el vellon""",cn.numerouno.elvellon@educa.madrid.org
28047769,"EEI-CN ""elmer""",cn.carabana@educa.madrid.org
28072375,"EEI-CN ""erase una vez""",cn.eraseunavez.moraleja@educa.madrid.org
28048701,"EEI-CN ""federico garcia lorca""",cn.garcialorca.loeches@educa.madrid.org
28050689,"EEI-CN ""fresnedillas de la oliva""",cn.fresnedillas@educa.madrid.org
28047848,"EEI-CN ""fresno de torote""",cn.fresno@educa.madrid.org
28067276,"EEI-CN ""galopines""",cn.galopines.pezueladelastorres@educa.madrid.org
28047757,"EEI-CN ""garabatos""",cn.garabatos.algete@educa.madrid.org
28056801,"EEI-CN ""garabatos""",cn.garabatos.alcala@educa.madrid.org
28056795,"EEI-CN ""giner de los rios""",cn.ginerdelosrios.madrid@educa.madrid.org
28078663,"EEI-CN ""gloria fuertes (programa casa de niños)""",
28047851,"EEI-CN ""griñon""",cn.grinon@educa.madrid.org
28047149,"EEI-CN ""guadalix de la sierra""",cn.guadalix@educa.madrid.org
28048683,"EEI-CN ""guadarrama""",cn.guadarrama@educa.madrid.org
28049109,"EEI-CN ""huerta chica""",cn.huertachica.sanfernando@educa.madrid.org
28071671,"EEI-CN ""ilusiones""",cn.ilusiones.rozasdepuertoreal@educa.madrid.org
28067288,"EEI-CN ""jaramita""",cn.jaramita.sanfernando@educa.madrid.org
28077385,"EEI-CN ""juan farias (programa casa de niños)""",
28077300,"EEI-CN ""la alameda (programa casa de niños)""",
28047125,"EEI-CN ""la ballenita""",cn.fuentiduena@educa.madrid.org
28074566,"EEI-CN ""la cabrera (programa de casa de niños)""",
28047836,"EEI-CN ""la cigüeña""",cn.fuenteelsaz@educa.madrid.org
28057842,"EEI-CN ""la colmena""",cn.numerouno.colmenardeoreja@educa.madrid.org
28067690,"EEI-CN ""la encina""",cn.laencina.olmedadelasfuentes@educa.madrid.org
28058901,"EEI-CN ""la estacion""",cn.villamanta.villamanta@educa.madrid.org
28073112,"EEI-CN ""la isla de las arreñas""",eei.laisladelasarrenas.anchuelo@educa.madrid.org
28057544,"EEI-CN ""la jara""",cn.villamantilla@educa.madrid.org
28072399,"EEI-CN ""la liebre y la tortuga""",cn.liebreytortuga.villadelprado@educa.madrid.org
28048063,"EEI-CN ""la luna""",cn.sanmartindevaldeiglesias@educa.madrid.org
28074773,"EEI-CN ""la mimosa (programa de casa de niños)""",
28047812,"EEI-CN ""la olma""",cn.laolma.colmenardelarroyo@educa.madrid.org
28048075,"EEI-CN ""la pajara pinta""",cn.sevilla@educa.madrid.org
28077439,"EEI-CN ""las brisas (programa casa de niños)""",
28047903,"EEI-CN ""lope de vega""",cn.lopedevega.madrid@educa.madrid.org
28068891,"EEI-CN ""los almendros (programa de casa de niños)""",
28048026,"EEI-CN ""los cascabeles""",cn.pelayos@educa.madrid.org
28062667,"EEI-CN ""los duendes""",cn.numerouno.ribatejada@educa.madrid.org
28047113,"EEI-CN ""los enanitos""",cn.estremera@educa.madrid.org
28077312,"EEI-CN ""los gorriones""",cn.losgorriones.fuenlabrada@educa.madrid.org
28050653,"EEI-CN ""los huertos""",cn.orusco@educa.madrid.org
28078742,"EEI-CN ""los paraisos (programa casa de niños)""",
28048041,"EEI-CN ""los picapiedra""",cn.lospicapiedra.sanmartindelavega@educa.madrid.org
28047162,"EEI-CN ""los pinos""",cn.lospinos.leganes@educa.madrid.org
28067719,"EEI-CN ""los sueños""",cn.lossuenos.pedrezuela@educa.madrid.org
28047174,"EEI-CN ""lozoya""",cn.lozoya@educa.madrid.org
28047186,"EEI-CN ""lozoyuela""",cn.lozoyuela@educa.madrid.org
28061717,"EEI-CN ""luna lunera""",cn.lunalunera.arroyomolinos@educa.madrid.org
28048671,"EEI-CN ""maestra maria angeles cabello""",cn.cabanillas@educa.madrid.org
28048749,"EEI-CN ""marionetas""",cn.villalbilla@educa.madrid.org
28074712,"EEI-CN ""marionetas (programa de casa de niños)""",
28075170,"EEI-CN ""miraflores de la sierra (programa de casa de niños)""",
28057258,"EEI-CN ""momo (programa de casa de niños)""",
28076587,"EEI-CN ""monte abantos  (programa casa de niños)""",
28047204,"EEI-CN ""montejo de la sierra""",cn.montejo@educa.madrid.org
28047940,"EEI-CN ""moralzarzal""",cn.moralzarzal@educa.madrid.org
28047952,"EEI-CN ""morata de tajuña  nº 1""",cn.morata@educa.madrid.org
28049833,"EEI-CN ""morata de tajuña  nº 2""",cn.morata2@educa.madrid.org
28047964,"EEI-CN ""navacerrada""",cn.navacerrada@educa.madrid.org
28048713,"EEI-CN ""navalafuente""",cn.navalafuente@educa.madrid.org
28047216,"EEI-CN ""navalagamella""",cn.navalagamella@educa.madrid.org
28056783,"EEI-CN ""ntra. sra. de la fuencisla""",cn.fuencisla.madrid@educa.madrid.org
28047228,"EEI-CN ""nuevo baztan""",cn.nuevobaztan@educa.madrid.org
28057489,"EEI-CN ""pablo picasso""",cn.pablopicasso.fuenlabrada@educa.madrid.org
28078158,"EEI-CN ""parque coimbra (programa casa de niños)""",
28058809,"EEI-CN ""pasemisi""",cn.pasemisi.elalamo@educa.madrid.org
28048002,"EEI-CN ""patones""",cn.patones@educa.madrid.org
28047231,"EEI-CN ""perales de tajuña""",cn.perales@educa.madrid.org
28074724,"EEI-CN ""petirrojo (programa de casa de niños)""",
28057507,"EEI-CN ""pilocha""",cn.pilocha.parla@educa.madrid.org
28068220,"EEI-CN ""pimpon""",cn.pimpon.brunete@educa.madrid.org
28075340,"EEI-CN ""platero y yo  (programa de casa de niños)""",
28048038,"EEI-CN ""pozuelo del rey""",cn.pozuelodelrey@educa.madrid.org
28075789,"EEI-CN ""puerta de madrid (programa de casa de niños)""",
28050185,"EEI-CN ""quijorna""",cn.quijorna@educa.madrid.org
28047241,"EEI-CN ""rascafria""",cn.rascafria@educa.madrid.org
28048725,"EEI-CN ""redueña""",cn.reduena@educa.madrid.org
28049183,"EEI-CN ""republica del brasil""",cn.brasil.madrid@educa.madrid.org
28047681,"EEI-CN ""rincon florido""",eei.rinconflorido.cercedilla@educa.madrid.org
28073136,"EEI-CN ""rio tajuña""",cn.riotajuna.ambite@educa.madrid.org
28075868,"EEI-CN ""rosa caramelo (programa de casa de niños)""",
28049961,"EEI-CN ""san miguel""",cn.sanmiguel.madrid@educa.madrid.org
28064603,"EEI-CN ""santa cecilia (programa de casa de niños)""",escuelainfantil-2@hotmail.com
28077233,"EEI-CN ""santiago apostol (programa casa de niños)""",
28060661,"EEI-CN ""siete estrellas""",cn.numerouno.breadetajo@educa.madrid.org
28047101,"EEI-CN ""sol y luna""",cn.chapineria@educa.madrid.org
28070317,"EEI-CN ""sol y luna""",cn.solyluna.cubasdelasagra@educa.madrid.org
28057568,"EEI-CN ""sol y luna""",cn.solyluna.alcorcon@educa.madrid.org
28048087,"EEI-CN ""talamanca de jarama""",cn.talamanca@educa.madrid.org
28048099,"EEI-CN ""tielmes""",cn.tielmes@educa.madrid.org
28048105,"EEI-CN ""titulcia""",cn.titulcia@educa.madrid.org
28069871,"EEI-CN ""torrelaguna (programa de casa de niños)""",cn.torrelaguna@educa.madrid.org
28047289,"EEI-CN ""torremocha de jarama""",cn.torremocha@educa.madrid.org
28075273,"EEI-CN ""triangulo (programa de casa de niños)""",
28047733,"EEI-CN ""tucan""",cn.tucan.alcala@educa.madrid.org
28064743,"EEI-CN ""valdelaguna""",cn.valdelaguna@educa.madrid.org
28067264,"EEI-CN ""valdemaqueda""",cn.valdemaqueda@educa.madrid.org
28048181,"EEI-CN ""valdemorillo""",cn.valdemorillo@educa.madrid.org
28062606,"EEI-CN ""valdeolmos""",cn.numerodos.alalpardo@educa.madrid.org
28064755,"EEI-CN ""valdepielagos""",cn.valdepielagos@educa.madrid.org
28048129,"EEI-CN ""valdetorres de jarama""",cn.valdetorres@educa.madrid.org
28048130,"EEI-CN ""valdilecha""",cn.valdilecha@educa.madrid.org
28057261,"EEI-CN ""valle inclan""",eei.valleinclan.leganes@educa.madrid.org
28048154,"EEI-CN ""venturada""",cn.venturada@educa.madrid.org
28074751,"EEI-CN ""victoria kamhi (programa de casa de niños)""",
28056813,"EEI-CN ""villaamil""",cn.villaamil.mostoles@educa.madrid.org
28048166,"EEI-CN ""villaconejos""",cn.villaconejos@educa.madrid.org
28047307,"EEI-CN ""villamanrique de tajo""",cn.villamanrique@educa.madrid.org
28057556,"EEI-CN ""villanueva de perales""",eei.villanuevadeperales@educa.madrid.org
28048750,"EEI-CN ""villavieja de lozoya""",cn.villavieja@educa.madrid.org
28076770,"EEI-CN ""virgen del soto  (programa casa de niños)""",
28002695,"CP PRI ""felipe ii""",cp.felipesegundo.elescorial@educa.madrid.org
28073896,"CP INF-PRI ""abad y harija""",cp.abadyharija.torrejondelacalzada@educa.madrid.org
28003857,"CP INF-PRI ""aben hazam""",cp.abenhazam.leganes@educa.madrid.org
28063970,"CP INF-PRI ""agora""",cp.agora.boadilla@educa.madrid.org
28060269,"CP INF-PRI ""agora""",cp.agora.brunete@educa.madrid.org
28071802,"CP INF-PRI ""agustin de argüelles""",cp.agustindearguelles.alcorcon@educa.madrid.org
28063751,"CP INF-PRI ""agustin rodriguez sahagun""",cp.rodriguezsahagun.madrid@educa.madrid.org
28004989,"CP INF-PRI ""agustina diez""",cp.agustinadiez.madrid@educa.madrid.org
28002865,"CP INF-PRI ""alarilla""",cp.alarilla.fuentiduena@educa.madrid.org
28004990,"CP INF-PRI ""alberto alcocer""",cp.albertoalcocer.madrid@educa.madrid.org
28018393,"CP INF-PRI ""alcalde de mostoles""",cp.alcaldedemostoles.madrid@educa.madrid.org
28044641,"CP INF-PRI ""aldebaran""",cp.aldebaran.trescantos@educa.madrid.org
28003420,"CP INF-PRI ""alejandro rubio""",cp.alejandrorubio.guadalix@educa.madrid.org
28035615,"CP INF-PRI ""alfonso r. castelao""",cp.castelao.mostoles@educa.madrid.org
28005003,"CP INF-PRI ""alfonso x el sabio""",cp.alfonsodecimo.madrid@educa.madrid.org
28077865,"CP INF-PRI ""alfredo di stefano""",cp.alfredodistefano.madrid@educa.madrid.org
28074591,"CP INF-PRI ""alfredo landa""",cp.alfredolanda.coslada@educa.madrid.org
28038318,"CP INF-PRI ""alhambra""",cp.alhambra.madrid@educa.madrid.org
28074581,"CP INF-PRI ""alicia de larrocha""",cp.aliciadelarrocha.alcala@educa.madrid.org
28049444,"CP INF-PRI ""alonso cano""",cp.alonsocano.mostoles@educa.madrid.org
28066302,"CP INF-PRI ""alvaro de bazan""",cp.alvarodebazan.madrid@educa.madrid.org
28018401,"CP INF-PRI ""amadeo vives""",cp.amadeovives.madrid@educa.madrid.org
28010412,"CP INF-PRI ""amador de los rios""",cp.amadordelosrios.madrid@educa.madrid.org
28005854,"CP INF-PRI ""amos acero""",cp.amosacero.madrid@educa.madrid.org
28063866,"CP INF-PRI ""ana maria matute""",cp.anamariamatute.getafe@educa.madrid.org
28077208,"CP INF-PRI ""andrea casamayor""",cp.andreacasamayor.paracuellos@educa.madrid.org
28028362,"CP INF-PRI ""andres manjon""",cp.andresmanjon.fuenlabrada@educa.madrid.org
28039736,"CP INF-PRI ""andres segovia""",cp.andressegovia.ciempozuelos@educa.madrid.org
28037752,"CP INF-PRI ""andres segovia""",cp.andressegovia.torrejondeardoz@educa.madrid.org
28039967,"CP INF-PRI ""andres segovia""",cp.andressegovia.mostoles@educa.madrid.org
28038276,"CP INF-PRI ""andres segovia""",cp.andressegovia.leganes@educa.madrid.org
28023017,"CP INF-PRI ""andres torrejon""",cp.andrestorrejon.mostoles@educa.madrid.org
28002671,"CP INF-PRI ""angel berzal fernandez""",cp.angelberzalfern.daganzo@educa.madrid.org
28025233,"CP INF-PRI ""angel castro""",cp.angelcastro.valdeavero@educa.madrid.org
28069212,"CP INF-PRI ""angel gonzalez""",cp.angelgonzalez.leganes@educa.madrid.org
28057027,"CP INF-PRI ""angel leon""",cp.angelleon.colmenarviejo@educa.madrid.org
28077877,"CP INF-PRI ""angel nieto""",cp.angelnieto.madrid@educa.madrid.org
28057040,"CP INF-PRI ""anton sevillano""",cp.antonsevillano.sevilla@educa.madrid.org
28074608,"CP INF-PRI ""antoni tapies""",cp.antonitapies.coslada@educa.madrid.org
28037740,"CP INF-PRI ""antonio buero vallejo""",cp.buerovallejo.sansebastian@educa.madrid.org
28000054,"CP INF-PRI ""antonio de nebrija""",cp.antoniodenebrija.alcala@educa.madrid.org
28021215,"CP INF-PRI ""antonio de nebrija""",cp.antoniodenebrija.madrid@educa.madrid.org
28072478,"CP INF-PRI ""antonio fontan""",cp.antoniofontan.madrid@educa.madrid.org
28023108,"CP INF-PRI ""antonio hernandez""",cp.antoniohernandez.mostoles@educa.madrid.org
28030381,"CP INF-PRI ""antonio machado""",cp.machado.leganes@educa.madrid.org
28005039,"CP INF-PRI ""antonio machado""",cp.machado.madrid@educa.madrid.org
28042978,"CP INF-PRI ""antonio machado""",cp.machado.arganda@educa.madrid.org
28000601,"CP INF-PRI ""antonio machado""",cp.machado.alcobendas@educa.madrid.org
28031506,"CP INF-PRI ""antonio machado""",cp.machado.majadahonda@educa.madrid.org
28033621,"CP INF-PRI ""antonio machado""",cp.machado.alcala@educa.madrid.org
28039359,"CP INF-PRI ""antonio machado""",cp.machado.colmenarviejo@educa.madrid.org
28049390,"CP INF-PRI ""antonio machado""",cp.machado.fuenlabrada@educa.madrid.org
28034027,"CP INF-PRI ""antonio machado""",cp.machado.parla@educa.madrid.org
28031521,"CP INF-PRI ""antonio machado""",cp.machado.sansebastian@educa.madrid.org
28031531,"CP INF-PRI ""antonio machado""",cp.machado.torrejondeardoz@educa.madrid.org
28041731,"CP INF-PRI ""antonio machado""",cp.machado.colladovillalba@educa.madrid.org
28073926,"CP INF-PRI ""antonio mingote""",cp.antoniomingote.alcala@educa.madrid.org
28010874,"CP INF-PRI ""antonio moreno rosales""",cp.antoniomorenoro.madrid@educa.madrid.org
28043387,"CP INF-PRI ""antonio osuna""",cp.antonioosuna.trescantos@educa.madrid.org
28034064,"CP INF-PRI ""antoniorrobles""",cp.antoniorobles.sanlorenzo@educa.madrid.org
28023145,"CP INF-PRI ""antusana""",cp.antusana.mostoles@educa.madrid.org
28002245,"CP INF-PRI ""apis aurelia""",cp.apisaurelia.colmenardeoreja@educa.madrid.org
28033941,"CP INF-PRI ""aragon""",cp.aragon.madrid@educa.madrid.org
28010424,"CP INF-PRI ""aravaca""",cp.aravaca.madrid@educa.madrid.org
28037582,"CP INF-PRI ""arcipreste de hita""",cp.arciprestedehita.fuenlabrada@educa.madrid.org
28006469,"CP INF-PRI ""arcipreste de hita""",cp.arciprestedehita.madrid@educa.madrid.org
28064056,"CP INF-PRI ""arco de la sierra""",cp.arcodelasierra.elmolar@educa.madrid.org
28021124,"CP INF-PRI ""arquitecto gaudi""",cp.arquitectogaudi.madrid@educa.madrid.org
28035524,"CP INF-PRI ""asturias""",cp.asturias.madrid@educa.madrid.org
28023807,"CP INF-PRI ""asuncion de ntra. sra.""",cp.asuncion.pozuelodealarcon@educa.madrid.org
28031233,"CP INF-PRI ""aula 3""",cp.aulatres.fuenlabrada@educa.madrid.org
28071383,"CP INF-PRI ""ausias march""",cp.ausiasmarch.madrid@educa.madrid.org
28077336,"CP INF-PRI ""averroes""",cp.averroes.arroyomolinos@educa.madrid.org
28005091,"CP INF-PRI ""azorin""",cp.azorin.madrid@educa.madrid.org
28060233,"CP INF-PRI ""bachiller alonso lopez""",cp.bachilleralonsolopez.alcobendas@educa.madrid.org
